WP_a1,WP_b1,WP_c1,WP_d1,WP_e1,WP_f1,WP_g1,WP_h1,WP_a2,WP_b2,WP_c2,WP_d2,WP_e2,WP_f2,WP_g2,WP_h2,WP_a3,WP_b3,WP_c3,WP_d3,WP_e3,WP_f3,WP_g3,WP_h3,WP_a4,WP_b4,WP_c4,WP_d4,WP_e4,WP_f4,WP_g4,WP_h4,WP_a5,WP_b5,WP_c5,WP_d5,WP_e5,WP_f5,WP_g5,WP_h5,WP_a6,WP_b6,WP_c6,WP_d6,WP_e6,WP_f6,WP_g6,WP_h6,WP_a7,WP_b7,WP_c7,WP_d7,WP_e7,WP_f7,WP_g7,WP_h7,WP_a8,WP_b8,WP_c8,WP_d8,WP_e8,WP_f8,WP_g8,WP_h8,WR_a1,WR_b1,WR_c1,WR_d1,WR_e1,WR_f1,WR_g1,WR_h1,WR_a2,WR_b2,WR_c2,WR_d2,WR_e2,WR_f2,WR_g2,WR_h2,WR_a3,WR_b3,WR_c3,WR_d3,WR_e3,WR_f3,WR_g3,WR_h3,WR_a4,WR_b4,WR_c4,WR_d4,WR_e4,WR_f4,WR_g4,WR_h4,WR_a5,WR_b5,WR_c5,WR_d5,WR_e5,WR_f5,WR_g5,WR_h5,WR_a6,WR_b6,WR_c6,WR_d6,WR_e6,WR_f6,WR_g6,WR_h6,WR_a7,WR_b7,WR_c7,WR_d7,WR_e7,WR_f7,WR_g7,WR_h7,WR_a8,WR_b8,WR_c8,WR_d8,WR_e8,WR_f8,WR_g8,WR_h8,WN_a1,WN_b1,WN_c1,WN_d1,WN_e1,WN_f1,WN_g1,WN_h1,WN_a2,WN_b2,WN_c2,WN_d2,WN_e2,WN_f2,WN_g2,WN_h2,WN_a3,WN_b3,WN_c3,WN_d3,WN_e3,WN_f3,WN_g3,WN_h3,WN_a4,WN_b4,WN_c4,WN_d4,WN_e4,WN_f4,WN_g4,WN_h4,WN_a5,WN_b5,WN_c5,WN_d5,WN_e5,WN_f5,WN_g5,WN_h5,WN_a6,WN_b6,WN_c6,WN_d6,WN_e6,WN_f6,WN_g6,WN_h6,WN_a7,WN_b7,WN_c7,WN_d7,WN_e7,WN_f7,WN_g7,WN_h7,WN_a8,WN_b8,WN_c8,WN_d8,WN_e8,WN_f8,WN_g8,WN_h8,WB_a1,WB_b1,WB_c1,WB_d1,WB_e1,WB_f1,WB_g1,WB_h1,WB_a2,WB_b2,WB_c2,WB_d2,WB_e2,WB_f2,WB_g2,WB_h2,WB_a3,WB_b3,WB_c3,WB_d3,WB_e3,WB_f3,WB_g3,WB_h3,WB_a4,WB_b4,WB_c4,WB_d4,WB_e4,WB_f4,WB_g4,WB_h4,WB_a5,WB_b5,WB_c5,WB_d5,WB_e5,WB_f5,WB_g5,WB_h5,WB_a6,WB_b6,WB_c6,WB_d6,WB_e6,WB_f6,WB_g6,WB_h6,WB_a7,WB_b7,WB_c7,WB_d7,WB_e7,WB_f7,WB_g7,WB_h7,WB_a8,WB_b8,WB_c8,WB_d8,WB_e8,WB_f8,WB_g8,WB_h8,WQ_a1,WQ_b1,WQ_c1,WQ_d1,WQ_e1,WQ_f1,WQ_g1,WQ_h1,WQ_a2,WQ_b2,WQ_c2,WQ_d2,WQ_e2,WQ_f2,WQ_g2,WQ_h2,WQ_a3,WQ_b3,WQ_c3,WQ_d3,WQ_e3,WQ_f3,WQ_g3,WQ_h3,WQ_a4,WQ_b4,WQ_c4,WQ_d4,WQ_e4,WQ_f4,WQ_g4,WQ_h4,WQ_a5,WQ_b5,WQ_c5,WQ_d5,WQ_e5,WQ_f5,WQ_g5,WQ_h5,WQ_a6,WQ_b6,WQ_c6,WQ_d6,WQ_e6,WQ_f6,WQ_g6,WQ_h6,WQ_a7,WQ_b7,WQ_c7,WQ_d7,WQ_e7,WQ_f7,WQ_g7,WQ_h7,WQ_a8,WQ_b8,WQ_c8,WQ_d8,WQ_e8,WQ_f8,WQ_g8,WQ_h8,WK_a1,WK_b1,WK_c1,WK_d1,WK_e1,WK_f1,WK_g1,WK_h1,WK_a2,WK_b2,WK_c2,WK_d2,WK_e2,WK_f2,WK_g2,WK_h2,WK_a3,WK_b3,WK_c3,WK_d3,WK_e3,WK_f3,WK_g3,WK_h3,WK_a4,WK_b4,WK_c4,WK_d4,WK_e4,WK_f4,WK_g4,WK_h4,WK_a5,WK_b5,WK_c5,WK_d5,WK_e5,WK_f5,WK_g5,WK_h5,WK_a6,WK_b6,WK_c6,WK_d6,WK_e6,WK_f6,WK_g6,WK_h6,WK_a7,WK_b7,WK_c7,WK_d7,WK_e7,WK_f7,WK_g7,WK_h7,WK_a8,WK_b8,WK_c8,WK_d8,WK_e8,WK_f8,WK_g8,WK_h8,BP_a1,BP_b1,BP_c1,BP_d1,BP_e1,BP_f1,BP_g1,BP_h1,BP_a2,BP_b2,BP_c2,BP_d2,BP_e2,BP_f2,BP_g2,BP_h2,BP_a3,BP_b3,BP_c3,BP_d3,BP_e3,BP_f3,BP_g3,BP_h3,BP_a4,BP_b4,BP_c4,BP_d4,BP_e4,BP_f4,BP_g4,BP_h4,BP_a5,BP_b5,BP_c5,BP_d5,BP_e5,BP_f5,BP_g5,BP_h5,BP_a6,BP_b6,BP_c6,BP_d6,BP_e6,BP_f6,BP_g6,BP_h6,BP_a7,BP_b7,BP_c7,BP_d7,BP_e7,BP_f7,BP_g7,BP_h7,BP_a8,BP_b8,BP_c8,BP_d8,BP_e8,BP_f8,BP_g8,BP_h8,BR_a1,BR_b1,BR_c1,BR_d1,BR_e1,BR_f1,BR_g1,BR_h1,BR_a2,BR_b2,BR_c2,BR_d2,BR_e2,BR_f2,BR_g2,BR_h2,BR_a3,BR_b3,BR_c3,BR_d3,BR_e3,BR_f3,BR_g3,BR_h3,BR_a4,BR_b4,BR_c4,BR_d4,BR_e4,BR_f4,BR_g4,BR_h4,BR_a5,BR_b5,BR_c5,BR_d5,BR_e5,BR_f5,BR_g5,BR_h5,BR_a6,BR_b6,BR_c6,BR_d6,BR_e6,BR_f6,BR_g6,BR_h6,BR_a7,BR_b7,BR_c7,BR_d7,BR_e7,BR_f7,BR_g7,BR_h7,BR_a8,BR_b8,BR_c8,BR_d8,BR_e8,BR_f8,BR_g8,BR_h8,BN_a1,BN_b1,BN_c1,BN_d1,BN_e1,BN_f1,BN_g1,BN_h1,BN_a2,BN_b2,BN_c2,BN_d2,BN_e2,BN_f2,BN_g2,BN_h2,BN_a3,BN_b3,BN_c3,BN_d3,BN_e3,BN_f3,BN_g3,BN_h3,BN_a4,BN_b4,BN_c4,BN_d4,BN_e4,BN_f4,BN_g4,BN_h4,BN_a5,BN_b5,BN_c5,BN_d5,BN_e5,BN_f5,BN_g5,BN_h5,BN_a6,BN_b6,BN_c6,BN_d6,BN_e6,BN_f6,BN_g6,BN_h6,BN_a7,BN_b7,BN_c7,BN_d7,BN_e7,BN_f7,BN_g7,BN_h7,BN_a8,BN_b8,BN_c8,BN_d8,BN_e8,BN_f8,BN_g8,BN_h8,BB_a1,BB_b1,BB_c1,BB_d1,BB_e1,BB_f1,BB_g1,BB_h1,BB_a2,BB_b2,BB_c2,BB_d2,BB_e2,BB_f2,BB_g2,BB_h2,BB_a3,BB_b3,BB_c3,BB_d3,BB_e3,BB_f3,BB_g3,BB_h3,BB_a4,BB_b4,BB_c4,BB_d4,BB_e4,BB_f4,BB_g4,BB_h4,BB_a5,BB_b5,BB_c5,BB_d5,BB_e5,BB_f5,BB_g5,BB_h5,BB_a6,BB_b6,BB_c6,BB_d6,BB_e6,BB_f6,BB_g6,BB_h6,BB_a7,BB_b7,BB_c7,BB_d7,BB_e7,BB_f7,BB_g7,BB_h7,BB_a8,BB_b8,BB_c8,BB_d8,BB_e8,BB_f8,BB_g8,BB_h8,BQ_a1,BQ_b1,BQ_c1,BQ_d1,BQ_e1,BQ_f1,BQ_g1,BQ_h1,BQ_a2,BQ_b2,BQ_c2,BQ_d2,BQ_e2,BQ_f2,BQ_g2,BQ_h2,BQ_a3,BQ_b3,BQ_c3,BQ_d3,BQ_e3,BQ_f3,BQ_g3,BQ_h3,BQ_a4,BQ_b4,BQ_c4,BQ_d4,BQ_e4,BQ_f4,BQ_g4,BQ_h4,BQ_a5,BQ_b5,BQ_c5,BQ_d5,BQ_e5,BQ_f5,BQ_g5,BQ_h5,BQ_a6,BQ_b6,BQ_c6,BQ_d6,BQ_e6,BQ_f6,BQ_g6,BQ_h6,BQ_a7,BQ_b7,BQ_c7,BQ_d7,BQ_e7,BQ_f7,BQ_g7,BQ_h7,BQ_a8,BQ_b8,BQ_c8,BQ_d8,BQ_e8,BQ_f8,BQ_g8,BQ_h8,BK_a1,BK_b1,BK_c1,BK_d1,BK_e1,BK_f1,BK_g1,BK_h1,BK_a2,BK_b2,BK_c2,BK_d2,BK_e2,BK_f2,BK_g2,BK_h2,BK_a3,BK_b3,BK_c3,BK_d3,BK_e3,BK_f3,BK_g3,BK_h3,BK_a4,BK_b4,BK_c4,BK_d4,BK_e4,BK_f4,BK_g4,BK_h4,BK_a5,BK_b5,BK_c5,BK_d5,BK_e5,BK_f5,BK_g5,BK_h5,BK_a6,BK_b6,BK_c6,BK_d6,BK_e6,BK_f6,BK_g6,BK_h6,BK_a7,BK_b7,BK_c7,BK_d7,BK_e7,BK_f7,BK_g7,BK_h7,BK_a8,BK_b8,BK_c8,BK_d8,BK_e8,BK_f8,BK_g8,BK_h8,white_to_move,castle_K,castle_Q,castle_k,castle_q,ep_a,ep_b,ep_c,ep_d,ep_e,ep_f,ep_g,ep_h,reserved,evaluation
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03
